batch_id,id,meta.code_1,meta.code_2,meta.code_3,meta.code_4,meta.code_5,meta.code_6,meta.code_7,meta.code_8,meta.code_9,meta.code_10,meta.code_11,meta.code_12,meta.code_13,meta.code_14,label,description
0919,"6:07:2022 [creme_de_la_them] Free Angela Davis -shirt, orange, prison imagery?-.png",,,,,,,,,,,,,,,"6:07:2022 [creme_de_la_them] Free Angela Davis -shirt, orange, prison imagery?-.png",
0920,"6:07:2022 [creme_de_la_them] Prisons do not disappear social problems, they disappear human beings. Angela Davis -shi...",,,,,,,,,,,,,,,"6:07:2022 [creme_de_la_them] Prisons do not disappear social problems, they disappear human beings. Angela Davis -shi...",
0921,6:08:2022 [gmanphotog1] Incarcerated persons art exhibit -prison imagery?-.png,,,,,,,,,,,,,,,6:08:2022 [gmanphotog1] Incarcerated persons art exhibit -prison imagery?-.png,
0922,6:08:2022 [gmanphotog1] Incarcerated persons art exhibit 2 -prison imagery?-.png,,,,,,,,,,,,,,,6:08:2022 [gmanphotog1] Incarcerated persons art exhibit 2 -prison imagery?-.png,
0923,6:08:2022 [gmanphotog1] Incarcerated persons art exhibit 3 -prison imagery?-.png,,,,,,,,,,,,,,,6:08:2022 [gmanphotog1] Incarcerated persons art exhibit 3 -prison imagery?-.png,
0924,6:08:2022 [gmanphotog1] Incarcerated persons art exhibit 4 -prison imagery?-.png,,,,,,,,,,,,,,,6:08:2022 [gmanphotog1] Incarcerated persons art exhibit 4 -prison imagery?-.png,
0925,6:08:2022 [gmanphotog1] Incarcerated persons art exhibit 5 -prison imagery?-.png,,,,,,,,,,,,,,,6:08:2022 [gmanphotog1] Incarcerated persons art exhibit 5 -prison imagery?-.png,
0926,6:08:2022 [gmanphotog1] Incarcerated persons art exhibit 6 -prison imagery?-.png,,,,,,,,,,,,,,,6:08:2022 [gmanphotog1] Incarcerated persons art exhibit 6 -prison imagery?-.png,
0927,6:08:2022 [gmanphotog1] Incarcerated persons art exhibit 7 -prison imagery?-.png,,,,,,,,,,,,,,,6:08:2022 [gmanphotog1] Incarcerated persons art exhibit 7 -prison imagery?-.png,
0928,6:08:2022 [gmanphotog1] Incarcerated persons art exhibit 9 -prison imagery?-.png,,,,,,,,,,,,,,,6:08:2022 [gmanphotog1] Incarcerated persons art exhibit 9 -prison imagery?-.png,
0929,6:08:2022 [gmanphotog1] Incarcerated persons art exhibit 8 -prison imagery?-.png,,,,,,,,,,,,,,,6:08:2022 [gmanphotog1] Incarcerated persons art exhibit 8 -prison imagery?-.png,
0930,6:08:2022 [gmanphotog1] Incarcerated persons art exhibit 10 -prison imagery?-.png,,,,,,,,,,,,,,,6:08:2022 [gmanphotog1] Incarcerated persons art exhibit 10 -prison imagery?-.png,
0931,"6:08:2022 [harrisburg.abolition.table] Love in action protest -chain link, fence-.png",,,,,,,,,,,,,,,"6:08:2022 [harrisburg.abolition.table] Love in action protest -chain link, fence-.png",
0932,"6:08:2022 [workingclasshistory] Freedom Riders arrested -prison imagery, mugshot-.png",,,,,,,,,,,,,,,"6:08:2022 [workingclasshistory] Freedom Riders arrested -prison imagery, mugshot-.png",
0933,6:12:2020 [scum_shine] handcuffs and bars.png,,,,,,,,,,,,,,,6:12:2020 [scum_shine] handcuffs and bars.png,
0934,9:08:2020 [free.aljerwon.moran] prison industrial complex.png,,,,,,,,,,,,,,,9:08:2020 [free.aljerwon.moran] prison industrial complex.png,
0935,"6:13:2022 [defundmpd] Defunding Police is a Reproductive Justice, RvW -police imagery-.png",,,,,,,,,,,,,,,"6:13:2022 [defundmpd] Defunding Police is a Reproductive Justice, RvW -police imagery-.png",
0936,"6:13:2022 [defundmpd] Defunding Police is a Reproductive Justice, RvW 2 -police imagery-.png",,,,,,,,,,,,,,,"6:13:2022 [defundmpd] Defunding Police is a Reproductive Justice, RvW 2 -police imagery-.png",
0937,"6:13:2022 [defundmpd] Defunding Police is a Reproductive Justice, RvW 3 -police imagery-.png",,,,,,,,,,,,,,,"6:13:2022 [defundmpd] Defunding Police is a Reproductive Justice, RvW 3 -police imagery-.png",
0938,"6:13:2022 [defundmpd] Defunding Police is a Reproductive Justice, RvW 4 -police imagery-.png",,,,,,,,,,,,,,,"6:13:2022 [defundmpd] Defunding Police is a Reproductive Justice, RvW 4 -police imagery-.png",
0939,"6:13:2022 [defundmpd] Defunding Police is a Reproductive Justice, RvW 5 -police imagery-.png",,,,,,,,,,,,,,,"6:13:2022 [defundmpd] Defunding Police is a Reproductive Justice, RvW 5 -police imagery-.png",
0940,"6:13:2022 [defundmpd] Defunding Police is a Reproductive Justice, RvW 6 -police imagery-.png",,,,,,,,,,,,,,,"6:13:2022 [defundmpd] Defunding Police is a Reproductive Justice, RvW 6 -police imagery-.png",
0941,"6:13:2022 [defundmpd] Defunding Police is a Reproductive Justice, RvW 7 -police imagery-.png",,,,,,,,,,,,,,,"6:13:2022 [defundmpd] Defunding Police is a Reproductive Justice, RvW 7 -police imagery-.png",
0942,"6:13:2022 [defundmpd] Defunding Police is a Reproductive Justice, RvW 8 -police imagery-.png",,,,,,,,,,,,,,,"6:13:2022 [defundmpd] Defunding Police is a Reproductive Justice, RvW 8 -police imagery-.png",
0943,"3:24:2022 [jmacphee] 'a visual language of existence and resistance' -fist, pride, abolition-.png",,,,,,,,,,,,,,,"3:24:2022 [jmacphee] 'a visual language of existence and resistance' -fist, pride, abolition-.png",
0944,3:24:2022 [jmacphee] fist and chains.png,,,,,,,,,,,,,,,3:24:2022 [jmacphee] fist and chains.png,
0945,4:18:2022 [justseeds] POWER -fist-.png,Art: miscellaneous (11) ,Art: Painting ,Protests/Marches: miscellaneous ,Protests/Marches: Power Fist,,,,,,,,,,,4:18:2022 [justseeds] POWER -fist-.png,"Art: miscellaneous (11) , Art: Painting , Protests/Marches: miscellaneous , Protests/Marches: Power Fist"
0946,4:23:2022 [favianna1] Stop Environmental Racism Now -protest-.png,,,,,,,,,,,,,,,4:23:2022 [favianna1] Stop Environmental Racism Now -protest-.png,
0947,"5:02:2022 [defundmpd] Police Don't Belong in Labor 1 -police car, fist-.png",,,,,,,,,,,,,,,"5:02:2022 [defundmpd] Police Don't Belong in Labor 1 -police car, fist-.png",
0948,"5:02:2022 [defundmpd] Police Don't Belong in Labor 2 -police car, fist-.png",,,,,,,,,,,,,,,"5:02:2022 [defundmpd] Police Don't Belong in Labor 2 -police car, fist-.png",
0949,"5:02:2022 [defundmpd] Police Don't Belong in Labor 3 -police car, fist-.png",,,,,,,,,,,,,,,"5:02:2022 [defundmpd] Police Don't Belong in Labor 3 -police car, fist-.png",
0950,"5:02:2022 [defundmpd] Police Don't Belong in Labor 4 -police car, fist-.png",,,,,,,,,,,,,,,"5:02:2022 [defundmpd] Police Don't Belong in Labor 4 -police car, fist-.png",
0951,"5:02:2022 [defundmpd] Police Don't Belong in Labor 5 -police car, fist-.png",,,,,,,,,,,,,,,"5:02:2022 [defundmpd] Police Don't Belong in Labor 5 -police car, fist-.png",
0952,"5:02:2022 [defundmpd] Police Don't Belong in Labor 6 -police car, fist-.png",,,,,,,,,,,,,,,"5:02:2022 [defundmpd] Police Don't Belong in Labor 6 -police car, fist-.png",
0953,"5:29:2022 [politiku23] Luck is what happens when preparation meets opportunity -fist, window-.png",,,,,,,,,,,,,,,"5:29:2022 [politiku23] Luck is what happens when preparation meets opportunity -fist, window-.png",
0954,"6:10:2022 [justseeds] Listen can you hear it? A change is coming now! -fist, birds, sky-.png",,,,,,,,,,,,,,,"6:10:2022 [justseeds] Listen can you hear it? A change is coming now! -fist, birds, sky-.png",
0955,6:24:2022 [culturestrike] They can never stop abortion -fist-.png,,,,,,,,,,,,,,,6:24:2022 [culturestrike] They can never stop abortion -fist-.png,
0956,2:11:2022 [justseeds] bird.png,Art: miscellaneous (11) ,Art: Painting ,Elements: Earth ,Elements: Earth: Animals ,Elements: Earth: Animals: Birds ,Elements: Fire ,Elements: miscellaneous (8) ,Environment ,World-building: miscellaneous (6),,,,,,2:11:2022 [justseeds] bird.png,
0957,3:05:2022 [socialist.art] bird.png,,,,,,,,,,,,,,,3:05:2022 [socialist.art] bird.png,
0958,3:16:2022 [grafika_ixayoc] 1312.png,Art: Drawing ,Art: miscellaneous (11) ,Elements: Earth ,Elements: Earth: Animals ,Elements: miscellaneous (8) ,Environment ,Slogans: ACAB ,Slogans: ACAB: 1312 ,Slogans: miscellaneous (7),,,,,,3:16:2022 [grafika_ixayoc] 1312.png,"Art: Drawing , Art: miscellaneous (11) , Elements: Earth , Elements: Earth: Animals , Elements: miscellaneous (8) , Environment , Slogans: ACAB , Slogans: ACAB: 1312 , Slogans: miscellaneous (7)"
0959,"3:25:2022 [cindymilstein] animals w: moltov, borders are bs, we can support billions-but not billionares.png",,,,,,,,,,,,,,,"3:25:2022 [cindymilstein] animals w: moltov, borders are bs, we can support billions-but not billionares.png",
0960,3:26:2022 [justseeds] bird and fists.png,,,,,,,,,,,,,,,3:26:2022 [justseeds] bird and fists.png,
0961,4:7:2022 [socialist.art] Peace Now -bird-.png,Archival/Era: 1970s ,Archival/Era: miscellaneous (9) ,Art: miscellaneous (11) ,Art: Painting ,Elements: Earth ,Elements: Earth: Animals ,Elements: Earth: Animals: Birds ,Elements: miscellaneous (8) ,Environment ,World-building: Peace,,,,,4:7:2022 [socialist.art] Peace Now -bird-.png,"Archival/Era: 1970s , Archival/Era: miscellaneous (9) , Art: miscellaneous (11) , Art: Painting , Elements: Earth , Elements: Earth: Animals , Elements: Earth: Animals: Birds , Elements: miscellaneous (8) , Environment , World-building: Peace"
0962,4:20:2022 [thinkingabolition] Dealth Penalty -flower-.png,,,,,,,,,,,,,,,4:20:2022 [thinkingabolition] Dealth Penalty -flower-.png,
0963,5:30:2022 [anarchistposters] Cops Are Cowards -pig-.png,Affect: Humor ,Art: miscellaneous (11) ,Elements: Earth ,Elements: Earth: Animals ,Elements: Earth: Animals: Pigs ,Elements: miscellaneous (8) ,Environment,,,,,,,,5:30:2022 [anarchistposters] Cops Are Cowards -pig-.png,"Affect: Humor , Art: miscellaneous (11) , Elements: Earth , Elements: Earth: Animals , Elements: Earth: Animals: Pigs , Elements: miscellaneous (8) , Environment"
0964,"6:11:2022 [anarchistposters] June 11th, International Day of Solidarity -bird, cage-.png",,,,,,,,,,,,,,,"6:11:2022 [anarchistposters] June 11th, International Day of Solidarity -bird, cage-.png",
0965,"7:05:2022 [justseeds] Abortion is a human right -fire, butterfly-.png",,,,,,,,,,,,,,,"7:05:2022 [justseeds] Abortion is a human right -fire, butterfly-.png",
0966,"4:5:2022 [justseeds] Defend the Sacred -animal, plants, sky-.png",,,,,,,,,,,,,,,"4:5:2022 [justseeds] Defend the Sacred -animal, plants, sky-.png",
0967,"4:5:2022 [justseeds] We Fall Together -animals, earth, sky-.png",,,,,,,,,,,,,,,"4:5:2022 [justseeds] We Fall Together -animals, earth, sky-.png",
0968,"4:6:2022 [justiceartsorg] JAC art 1 -sky, dragonfly-.png",,,,,,,,,,,,,,,"4:6:2022 [justiceartsorg] JAC art 1 -sky, dragonfly-.png",
0969,"4:6:2022 [justiceartsorg] JAC art 2 -nature, bird-.png",,,,,,,,,,,,,,,"4:6:2022 [justiceartsorg] JAC art 2 -nature, bird-.png",
0970,4:10:2022 [cindymilstein] ACAB (Always Carry a Book) -flowers-.png,,,,,,,,,,,,,,,4:10:2022 [cindymilstein] ACAB (Always Carry a Book) -flowers-.png,
0971,4:23:2022 [defundmpd] Defunding the Police is Environmental Justice #1.png,,,,,,,,,,,,,,,4:23:2022 [defundmpd] Defunding the Police is Environmental Justice #1.png,
0972,4:23:2022 [defundmpd] Defunding the Police is Environmental Justice #2.png,,,,,,,,,,,,,,,4:23:2022 [defundmpd] Defunding the Police is Environmental Justice #2.png,
0973,4:23:2022 [defundmpd] Defunding the Police is Environmental Justice #3.png,,,,,,,,,,,,,,,4:23:2022 [defundmpd] Defunding the Police is Environmental Justice #3.png,
0974,4:23:2022 [defundmpd] Defunding the Police is Environmental Justice #4.png,,,,,,,,,,,,,,,4:23:2022 [defundmpd] Defunding the Police is Environmental Justice #4.png,
0975,4:23:2022 [defundmpd] Defunding the Police is Environmental Justice #5.png,,,,,,,,,,,,,,,4:23:2022 [defundmpd] Defunding the Police is Environmental Justice #5.png,
0976,4:23:2022 [defundmpd] Defunding the Police is Environmental Justice #6.png,,,,,,,,,,,,,,,4:23:2022 [defundmpd] Defunding the Police is Environmental Justice #6.png,
0977,4:23:2022 [defundmpd] Defunding the Police is Environmental Justice #7.png,,,,,,,,,,,,,,,4:23:2022 [defundmpd] Defunding the Police is Environmental Justice #7.png,
0978,4:23:2022 [defundmpd] Defunding the Police is Environmental Justice #8.png,,,,,,,,,,,,,,,4:23:2022 [defundmpd] Defunding the Police is Environmental Justice #8.png,
0979,"4:25:2022 [anticaptitalistactionmg] (A) -earth, animals, sky, flag-.png",,,,,,,,,,,,,,,"4:25:2022 [anticaptitalistactionmg] (A) -earth, animals, sky, flag-.png",
0980,"5:8:2022 [justseeds] Solidarity -earth, plants-.png",,,,,,,,,,,,,,,"5:8:2022 [justseeds] Solidarity -earth, plants-.png",
0981,"5:28:2022 [3chordpolitics] Never trust a cop kids story book -digital poster, sky, earth-.png",,,,,,,,,,,,,,,"5:28:2022 [3chordpolitics] Never trust a cop kids story book -digital poster, sky, earth-.png",
0982,6:08:2022 [totalplanetliberation] Abolitionist visions 1 -flowers-.png,,,,,,,,,,,,,,,6:08:2022 [totalplanetliberation] Abolitionist visions 1 -flowers-.png,
0983,6:08:2022 [totalplanetliberation] Abolitionist visions 2 -flowers-.png,,,,,,,,,,,,,,,6:08:2022 [totalplanetliberation] Abolitionist visions 2 -flowers-.png,
0984,6:08:2022 [totalplanetliberation] Abolitionist visions 3 -flowers-.png,,,,,,,,,,,,,,,6:08:2022 [totalplanetliberation] Abolitionist visions 3 -flowers-.png,
0985,6:08:2022 [totalplanetliberation] Abolitionist visions 4 -flowers-.png,,,,,,,,,,,,,,,6:08:2022 [totalplanetliberation] Abolitionist visions 4 -flowers-.png,
0986,"6:24:2022 [emulsify.art] Abortion Justice is Intersectional -nature, sky-.png",,,,,,,,,,,,,,,"6:24:2022 [emulsify.art] Abortion Justice is Intersectional -nature, sky-.png",
0987,"6:24:2022 [emulsify.art] Abortion Justice is Intersectional pt. 2 -nature, sky-.png",,,,,,,,,,,,,,,"6:24:2022 [emulsify.art] Abortion Justice is Intersectional pt. 2 -nature, sky-.png",
0988,"7:1:2022 [soni_artist] Land Back -sky, bird, water, nature-.jpg",Art: miscellaneous (11) ,Art: Painting ,Elements: Earth ,Elements: Earth: Animals ,Elements: Earth: Animals: Birds ,Elements: Earth: Flowers/Plants ,Elements: Earth: Land Back/Pipelines ,Elements: miscellaneous (8) ,Elements: Water ,Environment,,,,,"7:1:2022 [soni_artist] Land Back -sky, bird, water, nature-.jpg","Art: miscellaneous (11) , Art: Painting , Elements: Earth , Elements: Earth: Animals , Elements: Earth: Animals: Birds , Elements: Earth: Flowers/Plants , Elements: Earth: Land Back/Pipelines , Elements: miscellaneous (8) , Elements: Water , Environment"
0989,"7:07:2022 [soni_artist] Peace -bird, nature, third eye-.jpg",,,,,,,,,,,,,,,"7:07:2022 [soni_artist] Peace -bird, nature, third eye-.jpg",
0990,2:15:2022 [fronteristxs] fence?.png,,,,,,,,,,,,,,,2:15:2022 [fronteristxs] fence?.png,
0991,2:19:2022 [anarchistposters] death to the jailers and down with the prisons.png,,,,,,,,,,,,,,,2:19:2022 [anarchistposters] death to the jailers and down with the prisons.png,
0992,2:21:2022 [jailhouse_lawyers_speak] bird in cage.png,,,,,,,,,,,,,,,2:21:2022 [jailhouse_lawyers_speak] bird in cage.png,
0993,3:02:2022 [jmacphee] chains and woman.png,,,,,,,,,,,,,,,3:02:2022 [jmacphee] chains and woman.png,
0994,3:15:2022 [socialist.art] fence.png,,,,,,,,,,,,,,,3:15:2022 [socialist.art] fence.png,
0995,5:13:2022 [anarchistposters] Freedom of Movement -chain link-.png,,,,,,,,,,,,,,,5:13:2022 [anarchistposters] Freedom of Movement -chain link-.png,
0996,"5:25:2022 [justiceartsorg] Just Us Film Screening -prison imagery, chain link, sky-.png",,,,,,,,,,,,,,,"5:25:2022 [justiceartsorg] Just Us Film Screening -prison imagery, chain link, sky-.png",
0997,"6:01:2022 [k8deciccio] -Prison imagery, chain link, flag, children, flowers-.png",,,,,,,,,,,,,,,"6:01:2022 [k8deciccio] -Prison imagery, chain link, flag, children, flowers-.png",
0998,2:22:2022 [culturestrike] free police funds in sky.png,Carceral Imagery: miscellaneous (5) ,Carceral Imagery: Police Imagery ,Carceral Imagery: Police Imagery : Car ,Elements: Earth ,Elements: Earth: Animals ,Elements: Earth: Animals: Butterflies ,Elements: miscellaneous (8) ,Elements: Sky/Void ,Elements: Sky/Void: Clouds ,Environment,,,,,2:22:2022 [culturestrike] free police funds in sky.png,"Carceral Imagery: miscellaneous (5) , Carceral Imagery: Police Imagery , Carceral Imagery: Police Imagery : Car , Elements: Earth , Elements: Earth: Animals , Elements: Earth: Animals: Butterflies , Elements: miscellaneous (8) , Elements: Sky/Void , Elements: Sky/Void: Clouds , Environment"
0999,3:01:2022 [jailhouse_lawyers_speak] first and chains.png,,,,,,,,,,,,,,,3:01:2022 [jailhouse_lawyers_speak] first and chains.png,
1000,3:08:2022 [justseeds] sky?.png,,,,,,,,,,,,,,,3:08:2022 [justseeds] sky?.png,
1001,3:24:2022 [socialist.art] war and sky.png,,,,,,,,,,,,,,,3:24:2022 [socialist.art] war and sky.png,
1002,"4:6:2022 [culturestrike] We Make the Future -sky,nature,birds,rainbow-.png",,,,,,,,,,,,,,,"4:6:2022 [culturestrike] We Make the Future -sky,nature,birds,rainbow-.png",
1003,"4:19:2022 [culturestrike] We All Belong -sky, flag-.png",,,,,,,,,,,,,,,"4:19:2022 [culturestrike] We All Belong -sky, flag-.png",
1004,"4:25:2022 [culturestrike] Our Land is Not Your Playground -earth, sky, bird-.png",Art: miscellaneous (11) ,Elements: Earth: Land Back/Pipelines ,Environment ,Protests/Marches: Megaphone,,,,,,,,,,,"4:25:2022 [culturestrike] Our Land is Not Your Playground -earth, sky, bird-.png","Art: miscellaneous (11) , Elements: Earth: Land Back/Pipelines , Environment , Protests/Marches: Megaphone"
1005,"5:28:2022 [seedingsovereignty] Cops Don't Protect Us -sky, space-.png",Elements: Sky/Void ,Elements: Sky/Void: Rainbows ,Slogans: miscellaneous (7),,,,,,,,,,,,"5:28:2022 [seedingsovereignty] Cops Don't Protect Us -sky, space-.png","Elements: Sky/Void , Elements: Sky/Void: Rainbows , Slogans: miscellaneous (7)"
1006,"6:29:2022 [emulsify.art] Queer + Trans liberation now -community, flag, sky?-.jpg",Art: miscellaneous (11) ,Elements: Sky/Void ,Queer,,,,,,,,,,,,"6:29:2022 [emulsify.art] Queer + Trans liberation now -community, flag, sky?-.jpg","Art: miscellaneous (11) , Elements: Sky/Void , Queer"
1007,6_30_2022-_radicalgraffiti_-Abolition-now-graffiti-.jpg,Art: miscellaneous (11) ,Slogans: miscellaneous (7),,,,,,,,,,,,,6_30_2022-_radicalgraffiti_-Abolition-now-graffiti-.jpg,"Art: miscellaneous (11) , Slogans: miscellaneous (7)"
1008,6_30_2022-_radicalgraffiti_-Cops-are-Robbers-sticker-.png,Art: miscellaneous (11) ,Art: Stickers,,,,,,,,,,,,,6_30_2022-_radicalgraffiti_-Cops-are-Robbers-sticker-.png,"Art: miscellaneous (11) , Art: Stickers"
1009,7_03_2022-_radicalgraffiti_-F___-the-USA-graffiti.png,Art: miscellaneous (11) ,Art: Mural,,,,,,,,,,,,,7_03_2022-_radicalgraffiti_-F___-the-USA-graffiti.png,
